LocCurrency,PortNumber,AccNumber,LocNumber,GeogName1,AreaName1,Latitude,Longitude,CountryCode,ConstructionCode,OccupancyCode,YearBuilt,YearUpgraded,NumberOfStoreys,NumberOfBuildings,LocPerilsCovered,BuildingTIV
n/a,1,146,4341,Mao,Valverde,19.49478,-70.9451,Dominican Republic,5050,1050,1900,1900,1,525,QEQ,9072000
n/a,1,146,4340,Mao,Valverde,19.49478,-70.9451,Dominican Republic,5050,1050,1900,1900,1,70,QEQ,1209600
n/a,1,146,4339,Mao,Valverde,19.49478,-70.9451,Dominican Republic,5000,1050,1900,1900,1,117,QEQ,2021760
n/a,1,146,4338,Mao,Valverde,19.49478,-70.9451,Dominican Republic,5105,1050,1900,1900,2,152,QEQ,3939840
n/a,1,146,4337,Mao,Valverde,19.49478,-70.9451,Dominican Republic,5105,1050,1900,1900,1,195,QEQ,3369600
n/a,1,146,4336,Mao,Valverde,19.49478,-70.9451,Dominican Republic,5105,1050,1900,1900,3,2,QEQ,557654.4
n/a,1,146,4335,Mao,Valverde,19.49478,-70.9451,Dominican Republic,5105,1050,1900,1900,2,11,QEQ,2746656
n/a,1,146,4334,Mao,Valverde,19.49478,-70.9451,Dominican Republic,5105,1050,1900,1900,1,15,QEQ,2080800
n/a,1,146,4333,Mao,Valverde,19.49478,-70.9451,Dominican Republic,5105,1050,1900,1900,3,6,QEQ,792045.324
n/a,1,146,4332,Mao,Valverde,19.49478,-70.9451,Dominican Republic,5105,1050,1900,1900,2,53,QEQ,6265433.16
n/a,1,146,4331,Mao,Valverde,19.49478,-70.9451,Dominican Republic,5105,1050,1900,1900,1,96,QEQ,3456000
n/a,1,146,4330,Mao,Valverde,19.49478,-70.9451,Dominican Republic,5109,1050,1900,1900,3,1,QEQ,278827.2
n/a,1,146,4329,Mao,Valverde,19.49478,-70.9451,Dominican Republic,5109,1050,1900,1900,2,7,QEQ,1747872
n/a,1,146,4328,Mao,Valverde,19.49478,-70.9451,Dominican Republic,5109,1050,1900,1900,1,12,QEQ,1664640
n/a,1,146,4327,Mao,Valverde,19.49478,-70.9451,Dominican Republic,5109,1050,1900,1900,3,2,QEQ,264015.108
n/a,1,146,4326,Mao,Valverde,19.49478,-70.9451,Dominican Republic,5109,1050,1900,1900,2,39,QEQ,4610413.08
n/a,1,146,4325,Mao,Valverde,19.49478,-70.9451,Dominican Republic,5109,1050,1900,1900,1,63,QEQ,4137550.2
n/a,1,146,4324,Mao,Valverde,19.49478,-70.9451,Dominican Republic,5150,1050,1900,1900,2,13,QEQ,404352
n/a,1,146,4323,Mao,Valverde,19.49478,-70.9451,Dominican Republic,5150,1050,1900,1900,1,15,QEQ,259200
n/a,1,146,4322,Mao,Valverde,19.49478,-70.9451,Dominican Republic,5150,1050,1900,1900,3,4,QEQ,1115308.8
n/a,1,146,4321,Mao,Valverde,19.49478,-70.9451,Dominican Republic,5150,1050,1900,1900,2,10,QEQ,2496960
n/a,1,146,4320,Mao,Valverde,19.49478,-70.9451,Dominican Republic,5150,1050,1900,1900,3,4,QEQ,138931.2
n/a,1,146,4319,Mao,Valverde,19.49478,-70.9451,Dominican Republic,5150,1050,1900,1900,2,13,QEQ,404352
n/a,1,146,4318,Mao,Valverde,19.58979,-71.13881,Dominican Republic,5050,1050,1900,1900,1,50,QEQ,864000
n/a,1,146,4317,Mao,Valverde,19.58979,-71.13881,Dominican Republic,5050,1050,1900,1900,1,817,QEQ,14117760
n/a,1,146,4316,Mao,Valverde,19.58979,-71.13881,Dominican Republic,5050,1050,1900,1900,2,192,QEQ,4976640
n/a,1,146,4315,Mao,Valverde,19.58979,-71.13881,Dominican Republic,5050,1050,1900,1900,2,314,QEQ,8138880
n/a,1,146,4314,Mao,Valverde,19.58979,-71.13881,Dominican Republic,5050,1050,1900,1900,1,558,QEQ,9642240
n/a,1,146,4313,Mao,Valverde,19.58979,-71.13881,Dominican Republic,5050,1050,1900,1900,1,44,QEQ,760320
n/a,1,146,4312,Mao,Valverde,19.58979,-71.13881,Dominican Republic,5000,1050,1900,1900,1,148,QEQ,2557440
n/a,1,146,4311,Mao,Valverde,19.58979,-71.13881,Dominican Republic,5105,1050,1900,1900,2,98,QEQ,2540160
n/a,1,146,4310,Mao,Valverde,19.58979,-71.13881,Dominican Republic,5105,1050,1900,1900,1,125,QEQ,2160000
n/a,1,146,4309,Mao,Valverde,19.58979,-71.13881,Dominican Republic,5105,1050,1900,1900,3,6,QEQ,1672963.2
n/a,1,146,4308,Mao,Valverde,19.58979,-71.13881,Dominican Republic,5105,1050,1900,1900,2,17,QEQ,4244832
n/a,1,146,4307,Mao,Valverde,19.58979,-71.13881,Dominican Republic,5105,1050,1900,1900,1,15,QEQ,2080800
n/a,1,146,4306,Mao,Valverde,19.58979,-71.13881,Dominican Republic,5105,1050,1900,1900,3,16,QEQ,2112120.864
n/a,1,146,4305,Mao,Valverde,19.58979,-71.13881,Dominican Republic,5105,1050,1900,1900,2,72,QEQ,8511531.84
n/a,1,146,4304,Mao,Valverde,19.58979,-71.13881,Dominican Republic,5105,1050,1900,1900,1,65,QEQ,2340000
n/a,1,146,4303,Mao,Valverde,19.58979,-71.13881,Dominican Republic,5109,1050,1900,1900,3,3,QEQ,836481.6
n/a,1,146,4302,Mao,Valverde,19.58979,-71.13881,Dominican Republic,5109,1050,1900,1900,2,6,QEQ,1498176
n/a,1,146,4301,Mao,Valverde,19.58979,-71.13881,Dominican Republic,5109,1050,1900,1900,1,8,QEQ,1109760
n/a,1,146,4300,Mao,Valverde,19.58979,-71.13881,Dominican Republic,5109,1050,1900,1900,3,6,QEQ,792045.324
n/a,1,146,4299,Mao,Valverde,19.58979,-71.13881,Dominican Republic,5109,1050,1900,1900,2,32,QEQ,3782903.04
n/a,1,146,4298,Mao,Valverde,19.58979,-71.13881,Dominican Republic,5109,1050,1900,1900,1,41,QEQ,2692691.4
n/a,1,146,4297,Mao,Valverde,19.58979,-71.13881,Dominican Republic,5150,1050,1900,1900,2,27,QEQ,839808
n/a,1,146,4296,Mao,Valverde,19.58979,-71.13881,Dominican Republic,5150,1050,1900,1900,1,32,QEQ,552960
n/a,1,146,4295,Mao,Valverde,19.58979,-71.13881,Dominican Republic,5150,1050,1900,1900,3,10,QEQ,2788272
n/a,1,146,4294,Mao,Valverde,19.58979,-71.13881,Dominican Republic,5150,1050,1900,1900,2,27,QEQ,6741792
n/a,1,146,4293,Mao,Valverde,19.58979,-71.13881,Dominican Republic,5150,1050,1900,1900,3,10,QEQ,347328
n/a,1,146,4292,Mao,Valverde,19.58979,-71.13881,Dominican Republic,5150,1050,1900,1900,2,27,QEQ,839808
n/a,1,146,4291,Mao,Valverde,19.51038,-71.03294,Dominican Republic,5050,1050,1900,1900,1,5,QEQ,86400
n/a,1,146,4290,Mao,Valverde,19.51038,-71.03294,Dominican Republic,5050,1050,1900,1900,1,678,QEQ,11715840
n/a,1,146,4289,Mao,Valverde,19.51038,-71.03294,Dominican Republic,5050,1050,1900,1900,2,123,QEQ,3188160
n/a,1,146,4288,Mao,Valverde,19.51038,-71.03294,Dominican Republic,5050,1050,1900,1900,2,227,QEQ,5883840
n/a,1,146,4287,Mao,Valverde,19.51038,-71.03294,Dominican Republic,5050,1050,1900,1900,1,442,QEQ,7637760
n/a,1,146,4286,Mao,Valverde,19.51038,-71.03294,Dominican Republic,5050,1050,1900,1900,1,100,QEQ,1728000
n/a,1,146,4285,Mao,Valverde,19.51038,-71.03294,Dominican Republic,5000,1050,1900,1900,1,63,QEQ,1088640
n/a,1,146,4284,Mao,Valverde,19.51038,-71.03294,Dominican Republic,5105,1050,1900,1900,2,126,QEQ,3265920
n/a,1,146,4283,Mao,Valverde,19.51038,-71.03294,Dominican Republic,5105,1050,1900,1900,1,163,QEQ,2816640
n/a,1,146,4282,Mao,Valverde,19.51038,-71.03294,Dominican Republic,5105,1050,1900,1900,3,5,QEQ,1394136
n/a,1,146,4281,Mao,Valverde,19.51038,-71.03294,Dominican Republic,5105,1050,1900,1900,2,16,QEQ,3995136
n/a,1,146,4280,Mao,Valverde,19.51038,-71.03294,Dominican Republic,5105,1050,1900,1900,1,16,QEQ,2219520
n/a,1,146,4279,Mao,Valverde,19.51038,-71.03294,Dominican Republic,5105,1050,1900,1900,3,13,QEQ,1716098.202
n/a,1,146,4278,Mao,Valverde,19.51038,-71.03294,Dominican Republic,5105,1050,1900,1900,2,73,QEQ,8629747.56
n/a,1,146,4277,Mao,Valverde,19.51038,-71.03294,Dominican Republic,5105,1050,1900,1900,1,83,QEQ,2988000
n/a,1,146,4276,Mao,Valverde,19.51038,-71.03294,Dominican Republic,5109,1050,1900,1900,3,2,QEQ,557654.4
n/a,1,146,4275,Mao,Valverde,19.51038,-71.03294,Dominican Republic,5109,1050,1900,1900,2,7,QEQ,1747872
n/a,1,146,4274,Mao,Valverde,19.51038,-71.03294,Dominican Republic,5109,1050,1900,1900,1,11,QEQ,1525920
n/a,1,146,4273,Mao,Valverde,19.51038,-71.03294,Dominican Republic,5109,1050,1900,1900,3,5,QEQ,660037.77
n/a,1,146,4272,Mao,Valverde,19.51038,-71.03294,Dominican Republic,5109,1050,1900,1900,2,38,QEQ,4492197.36
n/a,1,146,4271,Mao,Valverde,19.51038,-71.03294,Dominican Republic,5109,1050,1900,1900,1,54,QEQ,3546471.6
n/a,1,146,4270,Mao,Valverde,19.51038,-71.03294,Dominican Republic,5150,1050,1900,1900,2,24,QEQ,746496
n/a,1,146,4269,Mao,Valverde,19.51038,-71.03294,Dominican Republic,5150,1050,1900,1900,1,28,QEQ,483840
n/a,1,146,4268,Mao,Valverde,19.51038,-71.03294,Dominican Republic,5150,1050,1900,1900,3,9,QEQ,2509444.8
n/a,1,146,4267,Mao,Valverde,19.51038,-71.03294,Dominican Republic,5150,1050,1900,1900,2,22,QEQ,5493312
n/a,1,146,4266,Mao,Valverde,19.51038,-71.03294,Dominican Republic,5150,1050,1900,1900,3,9,QEQ,312595.2
n/a,1,146,4265,Mao,Valverde,19.51038,-71.03294,Dominican Republic,5150,1050,1900,1900,2,24,QEQ,746496
n/a,1,146,4264,Mao,Valverde,19.5245,-71.1201,Dominican Republic,5050,1050,1900,1900,1,9,QEQ,155520
n/a,1,146,4263,Mao,Valverde,19.5245,-71.1201,Dominican Republic,5050,1050,1900,1900,1,2143,QEQ,37031040
n/a,1,146,4262,Mao,Valverde,19.5245,-71.1201,Dominican Republic,5050,1050,1900,1900,2,669,QEQ,17340480
n/a,1,146,4261,Mao,Valverde,19.5245,-71.1201,Dominican Republic,5050,1050,1900,1900,2,1185,QEQ,30715200
n/a,1,146,4260,Mao,Valverde,19.5245,-71.1201,Dominican Republic,5050,1050,1900,1900,1,2218,QEQ,38327040
n/a,1,146,4259,Mao,Valverde,19.5245,-71.1201,Dominican Republic,5050,1050,1900,1900,1,117,QEQ,2021760
n/a,1,146,4258,Mao,Valverde,19.5245,-71.1201,Dominican Republic,5000,1050,1900,1900,1,56,QEQ,967680
n/a,1,146,4257,Mao,Valverde,19.5245,-71.1201,Dominican Republic,5105,1050,1900,1900,2,896,QEQ,23224320
n/a,1,146,4256,Mao,Valverde,19.5245,-71.1201,Dominican Republic,5105,1050,1900,1900,1,1160,QEQ,20044800
n/a,1,146,4255,Mao,Valverde,19.5245,-71.1201,Dominican Republic,5105,1050,1900,1900,3,95,QEQ,26488584
n/a,1,146,4254,Mao,Valverde,19.5245,-71.1201,Dominican Republic,5105,1050,1900,1900,2,190,QEQ,47442240
n/a,1,146,4253,Mao,Valverde,19.5245,-71.1201,Dominican Republic,5105,1050,1900,1900,1,155,QEQ,21501600
n/a,1,146,4252,Mao,Valverde,19.5245,-71.1201,Dominican Republic,5105,1050,1900,1900,3,228,QEQ,30097722.31
n/a,1,146,4251,Mao,Valverde,19.5245,-71.1201,Dominican Republic,5105,1050,1900,1900,2,830,QEQ,98119047.6
n/a,1,146,4250,Mao,Valverde,19.5245,-71.1201,Dominican Republic,5105,1050,1900,1900,1,631,QEQ,22716000
n/a,1,146,4249,Mao,Valverde,19.5245,-71.1201,Dominican Republic,5109,1050,1900,1900,3,47,QEQ,13104878.4
n/a,1,146,4248,Mao,Valverde,19.5245,-71.1201,Dominican Republic,5109,1050,1900,1900,2,65,QEQ,16230240
n/a,1,146,4247,Mao,Valverde,19.5245,-71.1201,Dominican Republic,5109,1050,1900,1900,1,79,QEQ,10958880
n/a,1,146,4246,Mao,Valverde,19.5245,-71.1201,Dominican Republic,5109,1050,1900,1900,3,105,QEQ,13860793.17
n/a,1,146,4245,Mao,Valverde,19.5245,-71.1201,Dominican Republic,5109,1050,1900,1900,2,324,QEQ,38301893.28
n/a,1,146,4244,Mao,Valverde,19.5245,-71.1201,Dominican Republic,5109,1050,1900,1900,1,396,QEQ,26007458.4
n/a,1,146,4243,Mao,Valverde,19.5245,-71.1201,Dominican Republic,5150,1050,1900,1900,2,316,QEQ,9828864
n/a,1,146,4242,Mao,Valverde,19.5245,-71.1201,Dominican Republic,5150,1050,1900,1900,1,379,QEQ,6549120
n/a,1,146,4241,Mao,Valverde,19.5245,-71.1201,Dominican Republic,5150,1050,1900,1900,6,1,QEQ,2080800
n/a,1,146,4240,Mao,Valverde,19.5245,-71.1201,Dominican Republic,5150,1050,1900,1900,5,2,QEQ,3468000
n/a,1,146,4239,Mao,Valverde,19.5245,-71.1201,Dominican Republic,5150,1050,1900,1900,4,2,QEQ,2774400
n/a,1,146,4238,Mao,Valverde,19.5245,-71.1201,Dominican Republic,5150,1050,1900,1900,3,149,QEQ,41545252.8
n/a,1,146,4237,Mao,Valverde,19.5245,-71.1201,Dominican Republic,5150,1050,1900,1900,2,313,QEQ,78154848
n/a,1,146,4236,Mao,Valverde,19.5245,-71.1201,Dominican Republic,5150,1050,1900,1900,5,3,QEQ,648000
n/a,1,146,4235,Mao,Valverde,19.5245,-71.1201,Dominican Republic,5150,1050,1900,1900,4,4,QEQ,691200
n/a,1,146,4234,Mao,Valverde,19.5245,-71.1201,Dominican Republic,5150,1050,1900,1900,3,159,QEQ,5522515.2
n/a,1,146,4233,Mao,Valverde,19.5245,-71.1201,Dominican Republic,5150,1050,1900,1900,2,316,QEQ,9828864
n/a,1,146,4232,Monción,Santiago Rodríguez,19.41349,-71.1707,Dominican Republic,5050,1050,1900,1900,1,457,QEQ,7896960
n/a,1,146,4231,Monción,Santiago Rodríguez,19.41349,-71.1707,Dominican Republic,5050,1050,1900,1900,2,130,QEQ,3369600
n/a,1,146,4230,Monción,Santiago Rodríguez,19.41349,-71.1707,Dominican Republic,5050,1050,1900,1900,2,248,QEQ,6428160
n/a,1,146,4229,Monción,Santiago Rodríguez,19.41349,-71.1707,Dominican Republic,5050,1050,1900,1900,1,486,QEQ,8398080
n/a,1,146,4228,Monción,Santiago Rodríguez,19.41349,-71.1707,Dominican Republic,5050,1050,1900,1900,1,62,QEQ,1071360
n/a,1,146,4227,Monción,Santiago Rodríguez,19.41349,-71.1707,Dominican Republic,5000,1050,1900,1900,1,10,QEQ,172800
n/a,1,146,4226,Monción,Santiago Rodríguez,19.41349,-71.1707,Dominican Republic,5105,1050,1900,1900,2,261,QEQ,6765120
n/a,1,146,4225,Monción,Santiago Rodríguez,19.41349,-71.1707,Dominican Republic,5105,1050,1900,1900,1,312,QEQ,5391360
n/a,1,146,4224,Monción,Santiago Rodríguez,19.41349,-71.1707,Dominican Republic,5105,1050,1900,1900,3,17,QEQ,4740062.4
n/a,1,146,4223,Monción,Santiago Rodríguez,19.41349,-71.1707,Dominican Republic,5105,1050,1900,1900,2,39,QEQ,9738144
n/a,1,146,4222,Monción,Santiago Rodríguez,19.41349,-71.1707,Dominican Republic,5105,1050,1900,1900,1,37,QEQ,5132640
n/a,1,146,4221,Monción,Santiago Rodríguez,19.41349,-71.1707,Dominican Republic,5105,1050,1900,1900,3,39,QEQ,5148294.606
n/a,1,146,4220,Monción,Santiago Rodríguez,19.41349,-71.1707,Dominican Republic,5105,1050,1900,1900,2,176,QEQ,20805966.72
n/a,1,146,4219,Monción,Santiago Rodríguez,19.41349,-71.1707,Dominican Republic,5105,1050,1900,1900,1,176,QEQ,6336000
n/a,1,146,4218,Monción,Santiago Rodríguez,19.41349,-71.1707,Dominican Republic,5109,1050,1900,1900,3,8,QEQ,2230617.6
n/a,1,146,4217,Monción,Santiago Rodríguez,19.41349,-71.1707,Dominican Republic,5109,1050,1900,1900,2,16,QEQ,3995136
n/a,1,146,4216,Monción,Santiago Rodríguez,19.41349,-71.1707,Dominican Republic,5109,1050,1900,1900,1,23,QEQ,3190560
n/a,1,146,4215,Monción,Santiago Rodríguez,19.41349,-71.1707,Dominican Republic,5109,1050,1900,1900,3,16,QEQ,2112120.864
n/a,1,146,4214,Monción,Santiago Rodríguez,19.41349,-71.1707,Dominican Republic,5109,1050,1900,1900,2,82,QEQ,9693689.04
n/a,1,146,4213,Monción,Santiago Rodríguez,19.41349,-71.1707,Dominican Republic,5109,1050,1900,1900,1,113,QEQ,7421320.2
n/a,1,146,4212,Monción,Santiago Rodríguez,19.41349,-71.1707,Dominican Republic,5150,1050,1900,1900,2,62,QEQ,1928448
n/a,1,146,4211,Monción,Santiago Rodríguez,19.41349,-71.1707,Dominican Republic,5150,1050,1900,1900,1,75,QEQ,1296000
n/a,1,146,4210,Monción,Santiago Rodríguez,19.41349,-71.1707,Dominican Republic,5150,1050,1900,1900,3,26,QEQ,7249507.2
n/a,1,146,4209,Monción,Santiago Rodríguez,19.41349,-71.1707,Dominican Republic,5150,1050,1900,1900,2,58,QEQ,14482368
n/a,1,146,4208,Monción,Santiago Rodríguez,19.41349,-71.1707,Dominican Republic,5150,1050,1900,1900,3,28,QEQ,972518.4
n/a,1,146,4207,Monción,Santiago Rodríguez,19.41349,-71.1707,Dominican Republic,5150,1050,1900,1900,2,64,QEQ,1990656
n/a,1,146,4206,Los Almácigos,Santiago Rodríguez,19.32287,-71.44224,Dominican Republic,5050,1050,1900,1900,1,5,QEQ,86400
n/a,1,146,3780,Partido,Dajabón,19.50118,-71.51811,Dominican Republic,5150,1050,1900,1900,2,21,QEQ,5243616
n/a,1,146,3779,Partido,Dajabón,19.50118,-71.51811,Dominican Republic,5150,1050,1900,1900,3,8,QEQ,277862.4
n/a,1,146,3778,Partido,Dajabón,19.50118,-71.51811,Dominican Republic,5150,1050,1900,1900,2,23,QEQ,715392
n/a,1,146,3777,Dajabón,Dajabón,19.49151,-71.62539,Dominican Republic,5050,1050,1900,1900,1,1,QEQ,17280
n/a,1,146,3776,Dajabón,Dajabón,19.49151,-71.62539,Dominican Republic,5050,1050,1900,1900,1,224,QEQ,3870720
n/a,1,146,3775,Dajabón,Dajabón,19.49151,-71.62539,Dominican Republic,5050,1050,1900,1900,2,52,QEQ,1347840
n/a,1,146,3774,Dajabón,Dajabón,19.49151,-71.62539,Dominican Republic,5050,1050,1900,1900,2,101,QEQ,2617920
n/a,1,146,3773,Dajabón,Dajabón,19.49151,-71.62539,Dominican Republic,5050,1050,1900,1900,1,201,QEQ,3473280
n/a,1,146,3772,Dajabón,Dajabón,19.49151,-71.62539,Dominican Republic,5050,1050,1900,1900,1,25,QEQ,432000
n/a,1,146,3771,Dajabón,Dajabón,19.49151,-71.62539,Dominican Republic,5000,1050,1900,1900,1,4,QEQ,69120
n/a,1,146,3770,Dajabón,Dajabón,19.49151,-71.62539,Dominican Republic,5105,1050,1900,1900,2,38,QEQ,984960
n/a,1,146,3769,Dajabón,Dajabón,19.49151,-71.62539,Dominican Republic,5105,1050,1900,1900,1,47,QEQ,812160
n/a,1,146,3768,Dajabón,Dajabón,19.49151,-71.62539,Dominican Republic,5105,1050,1900,1900,3,1,QEQ,278827.2
n/a,1,146,3767,Dajabón,Dajabón,19.49151,-71.62539,Dominican Republic,5105,1050,1900,1900,2,4,QEQ,998784
n/a,1,146,3766,Dajabón,Dajabón,19.49151,-71.62539,Dominican Republic,5105,1050,1900,1900,1,5,QEQ,693600
n/a,1,146,3765,Dajabón,Dajabón,19.49151,-71.62539,Dominican Republic,5105,1050,1900,1900,3,3,QEQ,396022.662
n/a,1,146,3764,Dajabón,Dajabón,19.49151,-71.62539,Dominican Republic,5105,1050,1900,1900,2,18,QEQ,2127882.96
n/a,1,146,3763,Dajabón,Dajabón,19.49151,-71.62539,Dominican Republic,5105,1050,1900,1900,1,24,QEQ,864000
n/a,1,146,3762,Dajabón,Dajabón,19.49151,-71.62539,Dominican Republic,5109,1050,1900,1900,2,2,QEQ,499392
n/a,1,146,3761,Dajabón,Dajabón,19.49151,-71.62539,Dominican Republic,5109,1050,1900,1900,1,3,QEQ,416160
n/a,1,146,3760,Dajabón,Dajabón,19.49151,-71.62539,Dominican Republic,5109,1050,1900,1900,3,1,QEQ,132007.554
n/a,1,146,3759,Dajabón,Dajabón,19.49151,-71.62539,Dominican Republic,5109,1050,1900,1900,2,11,QEQ,1300372.92
n/a,1,146,3758,Dajabón,Dajabón,19.49151,-71.62539,Dominican Republic,5109,1050,1900,1900,1,16,QEQ,1050806.4
n/a,1,146,3757,Dajabón,Dajabón,19.49151,-71.62539,Dominican Republic,5150,1050,1900,1900,2,7,QEQ,217728
n/a,1,146,3756,Dajabón,Dajabón,19.49151,-71.62539,Dominican Republic,5150,1050,1900,1900,1,8,QEQ,138240
n/a,1,146,3755,Dajabón,Dajabón,19.49151,-71.62539,Dominican Republic,5150,1050,1900,1900,3,2,QEQ,557654.4
n/a,1,146,3754,Dajabón,Dajabón,19.49151,-71.62539,Dominican Republic,5150,1050,1900,1900,2,6,QEQ,1498176
n/a,1,146,3753,Dajabón,Dajabón,19.49151,-71.62539,Dominican Republic,5150,1050,1900,1900,3,2,QEQ,69465.6
n/a,1,146,3752,Dajabón,Dajabón,19.49151,-71.62539,Dominican Republic,5150,1050,1900,1900,2,7,QEQ,217728
n/a,1,146,3751,Loma de Cabrera,Dajabón,19.40908,-71.66701,Dominican Republic,5050,1050,1900,1900,1,4,QEQ,69120
n/a,1,146,3750,Loma de Cabrera,Dajabón,19.40908,-71.66701,Dominican Republic,5050,1050,1900,1900,1,141,QEQ,2436480
n/a,1,146,3749,Loma de Cabrera,Dajabón,19.40908,-71.66701,Dominican Republic,5050,1050,1900,1900,2,14,QEQ,362880
n/a,1,146,3748,Loma de Cabrera,Dajabón,19.40908,-71.66701,Dominican Republic,5050,1050,1900,1900,2,28,QEQ,725760
n/a,1,146,3747,Loma de Cabrera,Dajabón,19.40908,-71.66701,Dominican Republic,5050,1050,1900,1900,1,57,QEQ,984960
n/a,1,146,3746,Loma de Cabrera,Dajabón,19.40908,-71.66701,Dominican Republic,5050,1050,1900,1900,1,114,QEQ,1969920
n/a,1,146,3745,Loma de Cabrera,Dajabón,19.40908,-71.66701,Dominican Republic,5000,1050,1900,1900,1,1,QEQ,17280
n/a,1,146,3744,Loma de Cabrera,Dajabón,19.40908,-71.66701,Dominican Republic,5105,1050,1900,1900,2,39,QEQ,1010880
n/a,1,146,3743,Loma de Cabrera,Dajabón,19.40908,-71.66701,Dominican Republic,5105,1050,1900,1900,1,49,QEQ,846720
n/a,1,146,3742,Loma de Cabrera,Dajabón,19.40908,-71.66701,Dominican Republic,5105,1050,1900,1900,2,3,QEQ,749088
n/a,1,146,3741,Loma de Cabrera,Dajabón,19.40908,-71.66701,Dominican Republic,5105,1050,1900,1900,1,3,QEQ,416160
n/a,1,146,3740,Loma de Cabrera,Dajabón,19.40908,-71.66701,Dominican Republic,5105,1050,1900,1900,3,2,QEQ,264015.108
n/a,1,146,3739,Loma de Cabrera,Dajabón,19.40908,-71.66701,Dominican Republic,5105,1050,1900,1900,2,15,QEQ,1773235.8
n/a,1,146,3738,Loma de Cabrera,Dajabón,19.40908,-71.66701,Dominican Republic,5105,1050,1900,1900,1,24,QEQ,864000
n/a,1,146,3737,Loma de Cabrera,Dajabón,19.40908,-71.66701,Dominican Republic,5109,1050,1900,1900,2,2,QEQ,499392
n/a,1,146,3736,Loma de Cabrera,Dajabón,19.40908,-71.66701,Dominican Republic,5109,1050,1900,1900,1,3,QEQ,416160
n/a,1,146,3735,Loma de Cabrera,Dajabón,19.40908,-71.66701,Dominican Republic,5109,1050,1900,1900,2,10,QEQ,1182157.2
n/a,1,146,3734,Loma de Cabrera,Dajabón,19.40908,-71.66701,Dominican Republic,5109,1050,1900,1900,1,16,QEQ,1050806.4
n/a,1,146,3733,Loma de Cabrera,Dajabón,19.40908,-71.66701,Dominican Republic,5150,1050,1900,1900,2,3,QEQ,93312
n/a,1,146,3732,Loma de Cabrera,Dajabón,19.40908,-71.66701,Dominican Republic,5150,1050,1900,1900,1,4,QEQ,69120
n/a,1,146,3731,Loma de Cabrera,Dajabón,19.40908,-71.66701,Dominican Republic,5150,1050,1900,1900,3,1,QEQ,278827.2
n/a,1,146,3730,Loma de Cabrera,Dajabón,19.40908,-71.66701,Dominican Republic,5150,1050,1900,1900,2,3,QEQ,749088
n/a,1,146,3729,Loma de Cabrera,Dajabón,19.40908,-71.66701,Dominican Republic,5150,1050,1900,1900,3,1,QEQ,34732.8
n/a,1,146,3728,Loma de Cabrera,Dajabón,19.40908,-71.66701,Dominican Republic,5150,1050,1900,1900,2,3,QEQ,93312
n/a,1,146,3727,Loma de Cabrera,Dajabón,19.4027,-71.58728,Dominican Republic,5050,1050,1900,1900,1,7,QEQ,120960
n/a,1,146,3726,Loma de Cabrera,Dajabón,19.4027,-71.58728,Dominican Republic,5050,1050,1900,1900,1,583,QEQ,10074240
n/a,1,146,3725,Loma de Cabrera,Dajabón,19.4027,-71.58728,Dominican Republic,5050,1050,1900,1900,2,104,QEQ,2695680
n/a,1,146,3724,Loma de Cabrera,Dajabón,19.4027,-71.58728,Dominican Republic,5050,1050,1900,1900,2,204,QEQ,5287680
n/a,1,146,3723,Loma de Cabrera,Dajabón,19.4027,-71.58728,Dominican Republic,5050,1050,1900,1900,1,405,QEQ,6998400
n/a,1,146,3722,Loma de Cabrera,Dajabón,19.4027,-71.58728,Dominican Republic,5050,1050,1900,1900,1,217,QEQ,3749760
n/a,1,146,3721,Loma de Cabrera,Dajabón,19.4027,-71.58728,Dominican Republic,5000,1050,1900,1900,1,6,QEQ,103680
n/a,1,146,3720,Loma de Cabrera,Dajabón,19.4027,-71.58728,Dominican Republic,5105,1050,1900,1900,2,216,QEQ,5598720
n/a,1,146,3719,Loma de Cabrera,Dajabón,19.4027,-71.58728,Dominican Republic,5105,1050,1900,1900,1,276,QEQ,4769280
n/a,1,146,3718,Loma de Cabrera,Dajabón,19.4027,-71.58728,Dominican Republic,5105,1050,1900,1900,3,12,QEQ,3345926.4
n/a,1,146,3717,Loma de Cabrera,Dajabón,19.4027,-71.58728,Dominican Republic,5105,1050,1900,1900,2,33,QEQ,8239968
n/a,1,146,3716,Loma de Cabrera,Dajabón,19.4027,-71.58728,Dominican Republic,5105,1050,1900,1900,1,30,QEQ,4161600
n/a,1,146,3715,Loma de Cabrera,Dajabón,19.4027,-71.58728,Dominican Republic,5105,1050,1900,1900,3,30,QEQ,3960226.62
n/a,1,146,3714,Loma de Cabrera,Dajabón,19.4027,-71.58728,Dominican Republic,5105,1050,1900,1900,2,143,QEQ,16904847.96
n/a,1,146,3713,Loma de Cabrera,Dajabón,19.4027,-71.58728,Dominican Republic,5105,1050,1900,1900,1,142,QEQ,5112000
n/a,1,146,3712,Loma de Cabrera,Dajabón,19.4027,-71.58728,Dominican Republic,5109,1050,1900,1900,3,6,QEQ,1672963.2
n/a,1,146,3711,Loma de Cabrera,Dajabón,19.4027,-71.58728,Dominican Republic,5109,1050,1900,1900,2,13,QEQ,3246048
n/a,1,146,3710,Loma de Cabrera,Dajabón,19.4027,-71.58728,Dominican Republic,5109,1050,1900,1900,1,18,QEQ,2496960
