type, summary_id,period_no,event_id,mean,standard_deviation,exposure_value,occ_year,occ_month,occ_day
2,1,4552,1804,13377.75,18383.77,48347220.00,4552,2,11
1,1,458,2470,797549.00,0.00,48347220.00,458,6,13
2,1,458,2470,447168.59,597624.81,48347220.00,458,6,13
1,1,3652,2353,733.92,0.00,48347220.00,3652,10,8
2,1,3652,2353,74.46,127.40,48347220.00,3652,10,8
1,1,2226,2352,537.69,0.00,48347220.00,2226,3,10
2,1,2226,2352,76.36,195.78,48347220.00,2226,3,10
1,1,1861,5276,238.51,0.00,48347220.00,1861,9,17
2,1,1861,5276,2.74,8.66,48347220.00,1861,9,17
1,1,1302,5325,1.00,0.00,48347220.00,1302,12,7
1,1,462,2705,179559.31,0.00,48347220.00,462,3,14
2,1,462,2705,200089.41,212563.56,48347220.00,462,3,14
1,1,4503,2335,14075.58,0.00,48347220.00,4503,2,9
2,1,4503,2335,15934.99,27749.38,48347220.00,4503,2,9
1,1,1575,1827,936658.75,0.00,48347220.00,1575,4,25
2,1,1575,1827,1357118.25,1843120.75,48347220.00,1575,4,25
1,1,4360,4785,219.59,0.00,48347220.00,4360,5,9
2,1,4360,4785,275.26,671.24,48347220.00,4360,5,9
1,1,2315,5335,2573.41,0.00,48347220.00,2315,9,20
2,1,2315,5335,514.23,888.39,48347220.00,2315,9,20
1,1,1081,4961,2430.27,0.00,48347220.00,1081,10,10
2,1,1081,4961,2696.71,7284.88,48347220.00,1081,10,10
1,1,1650,4919,0.98,0.00,43284180.00,1650,4,3
1,1,1885,5289,2.07,0.00,48347220.00,1885,1,31
1,1,228,2356,310.42,0.00,48347220.00,228,5,2
2,1,228,2356,82.57,199.76,48347220.00,228,5,2
1,1,3532,5330,8250.87,0.00,48347220.00,3532,5,3
2,1,3532,5330,14.59,30.58,48347220.00,3532,5,3
1,1,1229,2440,8372549.00,0.00,48347220.00,1229,8,13
2,1,1229,2440,4447709.00,3604196.75,48347220.00,1229,8,13
1,1,476,2770,52441.33,0.00,48347220.00,476,1,2
2,1,476,2770,25822.02,74078.16,48347220.00,476,1,2
1,1,3772,4979,2.97,0.00,48347220.00,3772,3,18
1,1,3552,5114,1.96,0.00,43284180.00,3552,5,10
1,1,3986,5030,300.76,0.00,48347220.00,3986,7,28
2,1,3986,5030,996.76,1473.02,48347220.00,3986,7,28
1,1,1093,4271,1131.05,0.00,48347220.00,1093,2,1
2,1,1093,4271,2583.71,5324.90,48347220.00,1093,2,1
1,1,3149,1631,124199.23,0.00,48347220.00,3149,11,5
2,1,3149,1631,178254.92,229643.11,48347220.00,3149,11,5
1,1,710,5145,59217.11,0.00,48347220.00,710,9,17
2,1,710,5145,84256.83,109473.09,48347220.00,710,9,17
1,1,3375,3850,1.00,0.00,12823488.00,3375,1,7
1,1,1625,5215,28288.21,0.00,48347220.00,1625,4,13
2,1,1625,5215,25851.75,31554.07,48347220.00,1625,4,13
1,1,3298,5066,123968.20,0.00,48347220.00,3298,4,7
2,1,3298,5066,114660.73,126406.51,48347220.00,3298,4,7
1,1,1983,4130,8374.65,0.00,48347220.00,1983,10,28
2,1,1983,4130,17055.40,36128.74,48347220.00,1983,10,28
1,1,1893,5111,692.35,0.00,48347220.00,1893,6,8
2,1,1893,5111,55.41,97.61,48347220.00,1893,6,8
1,1,308,2383,26905.01,0.00,48347220.00,308,1,9
2,1,308,2383,28767.74,58754.90,48347220.00,308,1,9
1,1,1107,3858,292.53,0.00,48347220.00,1107,8,4
2,1,1107,3858,61.96,192.27,48347220.00,1107,8,4
1,1,4255,1805,94.05,0.00,48347220.00,4255,3,4
2,1,4255,1805,80.52,147.16,48347220.00,4255,3,4
1,1,4279,5389,841.94,0.00,48347220.00,4279,11,22
2,1,4279,5389,1136.96,3092.17,48347220.00,4279,11,22
1,1,1010,2891,259.43,0.00,48347220.00,1010,3,13
2,1,1010,2891,660.75,1388.74,48347220.00,1010,3,13
1,1,517,4296,1.04,0.00,43284180.00,517,11,25
2,1,517,4296,2.47,7.80,43284180.00,517,11,25
1,1,1405,5065,3018.48,0.00,48347220.00,1405,6,28
2,1,1405,5065,1270.06,1260.98,48347220.00,1405,6,28
1,1,2018,4948,3.92,0.00,43284180.00,2018,8,12
1,1,3134,5180,3102.88,0.00,48347220.00,3134,4,13
2,1,3134,5180,3205.31,9505.28,48347220.00,3134,4,13
1,1,4070,5394,2742.64,0.00,48347220.00,4070,2,20
2,1,4070,5394,466.26,1011.06,48347220.00,4070,2,20
1,1,3956,5122,79741.70,0.00,48347220.00,3956,3,14
2,1,3956,5122,85041.41,119379.45,48347220.00,3956,3,14
1,1,474,1957,12.84,0.00,43284180.00,474,12,20
1,1,1780,2326,144401.97,0.00,48347220.00,1780,8,20
2,1,1780,2326,44613.55,51361.89,48347220.00,1780,8,20
1,1,892,4292,12065.98,0.00,48347220.00,892,2,9
2,1,892,4292,39.24,59.49,48347220.00,892,2,9
1,1,369,5288,1.98,0.00,48347220.00,369,6,7
2,1,369,5288,1.53,4.83,48347220.00,369,6,7
1,1,3355,5076,1.96,0.00,43284180.00,3355,5,8
1,1,974,5038,3557.75,0.00,48347220.00,974,3,5
2,1,974,5038,5974.97,6698.83,48347220.00,974,3,5
1,1,2689,4015,22281.44,0.00,48347220.00,2689,12,4
2,1,2689,4015,21549.29,45256.56,48347220.00,2689,12,4
1,1,4757,2328,0.98,0.00,43284180.00,4757,1,3
1,1,2313,5213,492.41,0.00,48347220.00,2313,8,31
2,1,2313,5213,1439.69,2553.49,48347220.00,2313,8,31
1,1,2008,4958,2214.89,0.00,48347220.00,2008,7,22
2,1,2008,4958,1265.84,3264.28,48347220.00,2008,7,22
1,1,1153,5386,69.36,0.00,48347220.00,1153,10,6
2,1,1153,5386,7.41,16.51,48347220.00,1153,10,6
1,1,1768,5176,752.30,0.00,48347220.00,1768,8,31
2,1,1768,5176,403.52,730.57,48347220.00,1768,8,31
1,1,2385,5378,39328.71,0.00,48347220.00,2385,11,22
2,1,2385,5378,43272.44,68620.82,48347220.00,2385,11,22
1,1,2500,5172,3287.28,0.00,48347220.00,2500,9,29
2,1,2500,5172,9895.33,12917.36,48347220.00,2500,9,29
1,1,4212,4619,432.71,0.00,48347220.00,4212,1,20
2,1,4212,4619,39.85,108.87,48347220.00,4212,1,20
1,1,3994,1854,194398.03,0.00,48347220.00,3994,3,9
2,1,3994,1854,61915.57,89632.66,48347220.00,3994,3,9
1,1,128,2485,13933.83,0.00,48347220.00,128,9,15
2,1,128,2485,19005.21,24176.59,48347220.00,128,9,15
1,1,2765,2436,546.70,0.00,48347220.00,2765,9,19
2,1,2765,2436,626.77,1196.44,48347220.00,2765,9,19
1,1,999,5271,22.33,0.00,48347220.00,999,11,19
2,1,999,5271,12.49,17.84,48347220.00,999,11,19
1,1,1867,3382,7405.81,0.00,48347220.00,1867,1,8
2,1,1867,3382,17589.92,22544.35,48347220.00,1867,1,8
1,1,458,3410,1.00,0.00,48347220.00,458,1,31
1,1,4729,4933,28128.82,0.00,48347220.00,4729,8,20
2,1,4729,4933,54574.00,84462.20,48347220.00,4729,8,20
1,1,162,5404,14.80,0.00,48347220.00,162,12,23
2,1,162,5404,34.05,103.84,48347220.00,162,12,23
1,1,858,2286,16787.69,0.00,48347220.00,858,10,4
2,1,858,2286,26481.69,54444.20,48347220.00,858,10,4
1,1,2877,5167,1867.54,0.00,48347220.00,2877,2,23
2,1,2877,5167,1533.32,1868.76,48347220.00,2877,2,23
1,1,4652,4370,0.95,0.00,43284180.00,4652,9,17
1,1,1629,5064,8761.07,0.00,48347220.00,1629,7,6
2,1,1629,5064,7026.09,8535.24,48347220.00,1629,7,6
1,1,2367,3130,7.11,0.00,48347220.00,2367,6,2
2,1,2367,3130,5.40,9.76,48347220.00,2367,6,2
1,1,3482,4670,71.36,0.00,48347220.00,3482,3,27
2,1,3482,4670,12.48,23.17,48347220.00,3482,3,27
1,1,2395,2446,4170342.50,0.00,48347220.00,2395,9,19
2,1,2395,2446,3846430.75,2851160.25,48347220.00,2395,9,19
1,1,4308,2813,1.01,0.00,43284180.00,4308,10,26
1,1,3897,5281,208700.12,0.00,48347220.00,3897,11,1
2,1,3897,5281,62337.23,102866.65,48347220.00,3897,11,1
1,1,245,5402,2728.01,0.00,48347220.00,245,10,26
2,1,245,5402,417.76,1237.03,48347220.00,245,10,26
1,1,4271,4784,1.96,0.00,48347220.00,4271,8,26
2,1,4271,4784,1.66,5.26,48347220.00,4271,8,26
1,1,4853,1888,0.98,0.00,43284180.00,4853,11,16
1,1,4241,2455,1.99,0.00,43284180.00,4241,5,1
1,1,1964,5042,119497.24,0.00,48347220.00,1964,10,16
2,1,1964,5042,226552.75,236452.73,48347220.00,1964,10,16
1,1,651,3896,2981.45,0.00,48347220.00,651,12,14
2,1,651,3896,4292.11,7976.44,48347220.00,651,12,14
1,1,1858,5427,0.98,0.00,43284180.00,1858,10,4
1,1,4114,2717,18569.19,0.00,48347220.00,4114,12,1
2,1,4114,2717,460.75,970.04,48347220.00,4114,12,1
1,1,1322,1832,1.03,0.00,12823488.00,1322,7,29
1,1,12,1840,299.36,0.00,48347220.00,12,11,9
2,1,12,1840,337.99,653.23,48347220.00,12,11,9
1,1,2996,4014,536077.69,0.00,48347220.00,2996,10,10
2,1,2996,4014,524457.81,557205.69,48347220.00,2996,10,10
1,1,2334,4776,105.25,0.00,48347220.00,2334,1,24
2,1,2334,4776,52.04,101.05,48347220.00,2334,1,24
1,1,701,723,0.98,0.00,43284180.00,701,6,15
1,1,1566,3956,3.02,0.00,48347220.00,1566,7,28
2,1,1566,3956,3.78,8.74,48347220.00,1566,7,28
1,1,1171,4573,0.95,0.00,43284180.00,1171,10,7
2,1,1171,4573,2.58,8.17,43284180.00,1171,10,7
1,1,3851,1821,86513.98,0.00,48347220.00,3851,10,14
2,1,3851,1821,114588.35,195025.56,48347220.00,3851,10,14
1,1,3604,1820,3564234.25,0.00,48347220.00,3604,1,6
2,1,3604,1820,3026359.25,2957183.50,48347220.00,3604,1,6
1,1,1622,4264,3.05,0.00,48347220.00,1622,3,24
2,1,1622,4264,4.32,9.41,48347220.00,1622,3,24
1,1,2478,3378,165956.64,0.00,48347220.00,2478,8,9
2,1,2478,3378,322673.19,404385.62,48347220.00,2478,8,9
1,1,3389,2728,4.00,0.00,48347220.00,3389,4,25
2,1,3389,2728,4.94,9.23,48347220.00,3389,4,25
1,1,3410,2364,25486.85,0.00,48347220.00,3410,4,29
2,1,3410,2364,20058.41,25489.71,48347220.00,3410,4,29
1,1,3938,264,0.98,0.00,43284180.00,3938,1,5
2,1,3938,264,2.62,8.30,43284180.00,3938,1,5
1,1,2174,2297,33077.38,0.00,48347220.00,2174,8,5
2,1,2174,2297,50671.31,91200.65,48347220.00,2174,8,5
1,1,3199,5192,18359.02,0.00,48347220.00,3199,10,12
2,1,3199,5192,28849.03,60206.81,48347220.00,3199,10,12
1,1,1490,2424,27592.18,0.00,48347220.00,1490,11,3
2,1,1490,2424,9137.08,19577.15,48347220.00,1490,11,3
1,1,3630,5130,3546.59,0.00,48347220.00,3630,8,25
2,1,3630,5130,2826.17,5224.24,48347220.00,3630,8,25
1,1,4687,3816,1992.30,0.00,48347220.00,4687,9,19
2,1,4687,3816,4902.71,7274.73,48347220.00,4687,9,19
1,1,1078,4530,234.03,0.00,48347220.00,1078,9,15
2,1,1078,4530,239.29,733.32,48347220.00,1078,9,15
1,1,2241,5340,200.91,0.00,48347220.00,2241,6,1
2,1,2241,5340,498.38,1511.41,48347220.00,2241,6,1
1,1,3957,3641,1.01,0.00,43284180.00,3957,3,4
1,1,2839,3638,69.37,0.00,43284180.00,2839,3,12
2,1,2839,3638,5.42,11.50,43284180.00,2839,3,12
1,1,1298,5133,73399.02,0.00,48347220.00,1298,11,29
2,1,1298,5133,132074.12,140792.81,48347220.00,1298,11,29
1,1,2963,4020,1943.88,0.00,48347220.00,2963,8,10
2,1,2963,4020,1059.13,2493.19,48347220.00,2963,8,10
1,1,1357,3868,1.01,0.00,43284180.00,1357,11,23
1,1,1272,4134,70.34,0.00,48347220.00,1272,6,15
2,1,1272,4134,5.79,12.25,48347220.00,1272,6,15
1,1,3833,3172,1.04,0.00,43284180.00,3833,10,22
1,1,2938,4028,1.01,0.00,43284180.00,2938,12,11
1,1,4291,4957,5378.64,0.00,48347220.00,4291,12,16
2,1,4291,4957,8874.19,14926.64,48347220.00,4291,12,16
1,1,2080,4755,1.96,0.00,43284180.00,2080,7,6
2,1,2080,4755,2.66,8.42,43284180.00,2080,7,6
1,1,3559,1853,1141.59,0.00,48347220.00,3559,3,5
2,1,3559,1853,1686.24,5326.70,48347220.00,3559,3,5
1,1,1419,4310,1.99,0.00,43284180.00,1419,1,1
2,1,1419,4310,2.63,8.33,43284180.00,1419,1,1
1,1,3924,4147,39.89,0.00,48347220.00,3924,8,23
2,1,3924,4147,2.82,6.10,48347220.00,3924,8,23
1,1,3849,3685,1.00,0.00,48347220.00,3849,6,24
2,1,3849,3685,1.69,5.33,48347220.00,3849,6,24
1,1,2271,5037,118924.27,0.00,48347220.00,2271,9,4
2,1,2271,5037,119442.39,192148.70,48347220.00,2271,9,4
1,1,3329,2662,2582951.25,0.00,48347220.00,3329,5,17
2,1,3329,2662,2592894.00,2480668.25,48347220.00,3329,5,17
1,1,3549,5125,3385.84,0.00,48347220.00,3549,3,16
2,1,3549,5125,3197.44,6007.75,48347220.00,3549,3,16
1,1,1039,4263,736.03,0.00,48347220.00,1039,3,6
2,1,1039,4263,804.64,1292.75,48347220.00,1039,3,6
1,1,3213,4920,1.01,0.00,43284180.00,3213,6,26
1,1,2102,1845,2.01,0.00,48347220.00,2102,1,6
1,1,958,5072,452353.47,0.00,48347220.00,958,12,10
2,1,958,5072,677582.50,669597.12,48347220.00,958,12,10
1,1,2201,2405,3481370.75,0.00,48347220.00,2201,3,14
2,1,2201,2405,2865949.50,2414210.00,48347220.00,2201,3,14
1,1,4571,2357,3.10,0.00,48347220.00,4571,7,20
2,1,4571,2357,3.84,6.35,48347220.00,4571,7,20
1,1,3112,4939,4636.45,0.00,48347220.00,3112,10,7
2,1,3112,4939,4431.88,8492.30,48347220.00,3112,10,7
1,1,3531,4757,1311.17,0.00,48347220.00,3531,7,9
2,1,3531,4757,48.03,102.69,48347220.00,3531,7,9
1,1,4539,2422,93909.07,0.00,48347220.00,4539,3,9
2,1,4539,2422,70643.92,94086.70,48347220.00,4539,3,9
1,1,2290,3619,193165.66,0.00,48347220.00,2290,9,26
2,1,2290,3619,148454.55,213633.84,48347220.00,2290,9,26
1,1,2286,5314,7291.12,0.00,48347220.00,2286,12,2
2,1,2286,5314,5613.66,9513.87,48347220.00,2286,12,2
1,1,1451,3630,11624.63,0.00,48347220.00,1451,4,24
2,1,1451,3630,7582.48,15075.49,48347220.00,1451,4,24
1,1,677,3653,1.01,0.00,43284180.00,677,9,3
1,1,4334,5347,176795.58,0.00,48347220.00,4334,9,7
2,1,4334,5347,182760.19,542831.25,48347220.00,4334,9,7
1,1,3934,5127,1537.93,0.00,48347220.00,3934,4,18
2,1,3934,5127,3600.73,5105.62,48347220.00,3934,4,18
1,1,3003,2304,191174.11,0.00,48347220.00,3003,4,2
2,1,3003,2304,396444.25,588915.12,48347220.00,3003,4,2
1,1,1042,4249,20.67,0.00,48347220.00,1042,9,17
2,1,1042,4249,47.33,106.61,48347220.00,1042,9,17
1,1,1218,4996,7.88,0.00,48347220.00,1218,1,21
2,1,1218,4996,3.88,8.99,48347220.00,1218,1,21
1,1,286,3852,2.04,0.00,48347220.00,286,4,10
2,1,286,3852,4.23,9.43,48347220.00,286,4,10
1,1,1515,3409,3167.76,0.00,43284180.00,1515,11,11
2,1,1515,3409,1419.90,3471.72,43284180.00,1515,11,11
1,1,2792,4909,7832.73,0.00,48347220.00,2792,10,24
2,1,2792,4909,177.37,442.80,48347220.00,2792,10,24
1,1,3870,2675,122160.79,0.00,48347220.00,3870,1,20
2,1,3870,2675,156621.08,215446.81,48347220.00,3870,1,20
1,1,2474,1623,2514.41,0.00,48347220.00,2474,5,18
2,1,2474,1623,3470.95,4069.36,48347220.00,2474,5,18
1,1,3060,3005,1.99,0.00,43284180.00,3060,7,26
1,1,1636,1867,5.99,0.00,48347220.00,1636,10,14
2,1,1636,1867,3.89,6.41,48347220.00,1636,10,14
1,1,4312,5067,456190.62,0.00,48347220.00,4312,1,21
2,1,4312,5067,477574.81,594287.38,48347220.00,4312,1,21
1,1,1492,2677,9611055.00,0.00,48347220.00,1492,7,27
2,1,1492,2677,4349427.00,5296598.50,48347220.00,1492,7,27
1,1,2414,2500,29471.88,0.00,48347220.00,2414,6,25
2,1,2414,2500,32305.77,39509.29,48347220.00,2414,6,25
1,1,4207,3894,55548.07,0.00,48347220.00,4207,9,5
2,1,4207,3894,62355.53,76989.85,48347220.00,4207,9,5
1,1,4742,5098,0.97,0.00,48347220.00,4742,2,6
2,1,4742,5098,1.02,3.22,48347220.00,4742,2,6
1,1,1730,3618,295965.81,0.00,48347220.00,1730,6,6
2,1,1730,3618,429034.91,540956.69,48347220.00,1730,6,6
1,1,2412,4825,70.40,0.00,48347220.00,2412,6,2
2,1,2412,4825,7.94,25.11,48347220.00,2412,6,2
1,1,399,3407,3701.54,0.00,48347220.00,399,11,17
2,1,399,3407,1760.46,2138.84,48347220.00,399,11,17
1,1,1889,4278,2.07,0.00,48347220.00,1889,4,19
1,1,809,5269,8552.98,0.00,48347220.00,809,1,2
2,1,809,5269,8002.55,16011.34,48347220.00,809,1,2
1,1,1414,4796,1.00,0.00,48347220.00,1414,11,18
1,1,4130,481,1.96,0.00,43284180.00,4130,4,16
2,1,4130,481,5.33,11.25,43284180.00,4130,4,16
1,1,1994,3126,78776.29,0.00,48347220.00,1994,2,2
2,1,1994,3126,94148.54,160678.94,48347220.00,1994,2,2
1,1,3178,3811,1116207.38,0.00,48347220.00,3178,11,24
2,1,3178,3811,903412.19,443432.06,48347220.00,3178,11,24
1,1,4536,5372,365.57,0.00,48347220.00,4536,5,28
2,1,4536,5372,480.38,933.93,48347220.00,4536,5,28
1,1,1987,4397,1.90,0.00,43284180.00,1987,6,9
1,1,3606,1843,3.05,0.00,48347220.00,3606,9,6
2,1,3606,1843,3.22,6.79,48347220.00,3606,9,6
1,1,623,1291,15.65,0.00,43284180.00,623,7,28
2,1,623,1291,2.64,8.34,43284180.00,623,7,28
1,1,3411,1791,165984.12,0.00,48347220.00,3411,11,20
2,1,3411,1791,175435.70,211613.72,48347220.00,3411,11,20
1,1,4668,5123,12338.67,0.00,48347220.00,4668,4,7
2,1,4668,5123,22258.41,19411.83,48347220.00,4668,4,7
1,1,477,2712,239.00,0.00,48347220.00,477,2,16
2,1,477,2712,60.09,188.25,48347220.00,477,2,16
1,1,4400,4363,0.97,0.00,48347220.00,4400,6,23
2,1,4400,4363,1.53,4.85,48347220.00,4400,6,23
1,1,3992,1045,28.27,0.00,48347220.00,3992,7,17
2,1,3992,1045,42.72,106.75,48347220.00,3992,7,17
1,1,2220,2664,1846260.50,0.00,48347220.00,2220,3,25
2,1,2220,2664,1975566.00,2644471.25,48347220.00,2220,3,25
1,1,1785,556,84.63,0.00,48347220.00,1785,9,17
2,1,1785,556,38.34,102.39,48347220.00,1785,9,17
1,1,3277,5316,368356.75,0.00,48347220.00,3277,12,15
2,1,3277,5316,717932.00,927784.25,48347220.00,3277,12,15
1,1,1873,4013,1.00,0.00,48347220.00,1873,7,5
2,1,1873,4013,1.04,3.29,48347220.00,1873,7,5
1,1,4286,2046,0.98,0.00,43284180.00,4286,6,14
1,1,4007,5149,750.75,0.00,48347220.00,4007,8,15
2,1,4007,5149,503.91,969.68,48347220.00,4007,8,15
1,1,1252,5390,17123.44,0.00,48347220.00,1252,10,12
2,1,1252,5390,6009.40,8396.16,48347220.00,1252,10,12
1,1,1664,4983,2.94,0.00,43284180.00,1664,3,23
1,1,3985,2301,6448919.00,0.00,48347220.00,3985,8,14
2,1,3985,2301,5356407.00,3628191.50,48347220.00,3985,8,14
1,1,3785,1881,0.98,0.00,43284180.00,3785,4,4
1,1,1331,5422,1.00,0.00,48347220.00,1331,7,17
1,1,1576,5174,0.95,0.00,43284180.00,1576,5,5
2,1,1576,5174,5.29,11.16,43284180.00,1576,5,5
1,1,1164,4250,1085.50,0.00,48347220.00,1164,11,10
2,1,1164,4250,262.21,542.06,48347220.00,1164,11,10
1,1,842,3895,8366.80,0.00,48347220.00,842,8,15
2,1,842,3895,8450.60,10772.26,48347220.00,842,8,15
1,1,4277,1600,5086335.00,0.00,48347220.00,4277,2,16
2,1,4277,1600,3988671.50,3516519.50,48347220.00,4277,2,16
1,1,558,2370,13.82,0.00,43284180.00,558,7,5
1,1,988,2391,84.12,0.00,43284180.00,988,2,14
2,1,988,2391,13.82,14.57,43284180.00,988,2,14
1,1,4495,2794,213.15,0.00,43284180.00,4495,4,15
2,1,4495,2794,8.61,19.58,43284180.00,4495,4,15
1,1,3613,2318,20643312.00,0.00,48347220.00,3613,3,27
2,1,3613,2318,13144548.00,8996023.00,48347220.00,3613,3,27
1,1,1587,5401,306.10,0.00,48347220.00,1587,8,23
2,1,1587,5401,4.22,9.08,48347220.00,1587,8,23
1,1,3088,5433,16.26,0.00,48347220.00,3088,5,19
1,1,2065,4374,2.93,0.00,48347220.00,2065,5,7
2,1,2065,4374,1.09,3.45,48347220.00,2065,5,7
1,1,4275,5036,50950.18,0.00,48347220.00,4275,3,26
2,1,4275,5036,33236.45,47058.36,48347220.00,4275,3,26
1,1,1954,2314,1909237.25,0.00,48347220.00,1954,10,17
2,1,1954,2314,2364551.00,2399399.50,48347220.00,1954,10,17
1,1,4441,5363,18.56,0.00,48347220.00,4441,7,4
2,1,4441,5363,45.47,113.24,48347220.00,4441,7,4
1,1,2995,4411,5388.63,0.00,48347220.00,2995,1,14
2,1,2995,4411,3413.35,6608.46,48347220.00,2995,1,14
1,1,2254,4027,6.10,0.00,48347220.00,2254,3,20
2,1,2254,4027,5.41,9.36,48347220.00,2254,3,20
1,1,2075,3114,0.95,0.00,43284180.00,2075,10,16
2,1,2075,3114,2.52,7.97,43284180.00,2075,10,16
1,1,2725,5426,1.00,0.00,48347220.00,2725,4,21
1,1,1540,1973,6.01,0.00,48347220.00,1540,3,14
2,1,1540,1973,3.93,9.09,48347220.00,1540,3,14
1,1,1731,5074,41350.53,0.00,48347220.00,1731,4,10
2,1,1731,5074,44247.95,38164.63,48347220.00,1731,4,10
1,1,3770,4127,3062.85,0.00,48347220.00,3770,2,8
2,1,3770,4127,2862.16,4664.82,48347220.00,3770,2,8
1,1,1573,4889,16.79,0.00,48347220.00,1573,10,11
2,1,1573,4889,38.20,112.33,48347220.00,1573,10,11
1,1,576,1948,15.25,0.00,48347220.00,576,9,14
2,1,576,1948,2.80,6.04,48347220.00,576,9,14
1,1,1025,3661,14.80,0.00,48347220.00,1025,2,21
2,1,1025,3661,33.97,107.42,48347220.00,1025,2,21
1,1,3563,4528,14.44,0.00,48347220.00,3563,2,25
2,1,3563,4528,1.63,5.15,48347220.00,3563,2,25
1,1,697,1630,3029.58,0.00,48347220.00,697,4,17
2,1,697,1630,698.62,1241.79,48347220.00,697,4,17
1,1,212,2434,1784838.12,0.00,48347220.00,212,6,28
2,1,212,2434,1431672.88,950010.81,48347220.00,212,6,28
1,1,517,4910,2420.65,0.00,48347220.00,517,1,31
2,1,517,4910,3060.92,9644.33,48347220.00,517,1,31
1,1,3601,1828,81.19,0.00,48347220.00,3601,11,22
2,1,3601,1828,2.98,9.44,48347220.00,3601,11,22
1,1,2645,5073,209819.12,0.00,48347220.00,2645,11,10
2,1,2645,5073,178158.25,160177.92,48347220.00,2645,11,10
1,1,760,3432,0.95,0.00,43284180.00,760,4,16
1,1,1431,2671,203685.97,0.00,48347220.00,1431,2,24
2,1,1431,2671,330769.72,407235.31,48347220.00,1431,2,24
1,1,4877,1167,1.00,0.00,12823488.00,4877,10,6
2,1,4877,1167,1.66,5.24,12823488.00,4877,10,6
1,1,2517,4182,1.03,0.00,48347220.00,2517,11,16
1,1,4331,1800,76908.83,0.00,48347220.00,4331,6,23
2,1,4331,1800,90391.86,64082.26,48347220.00,4331,6,23
1,1,863,1676,2260.46,0.00,48347220.00,863,1,16
2,1,863,1676,1096.32,3447.79,48347220.00,863,1,16
1,1,820,4405,1.95,0.00,48347220.00,820,12,14
2,1,820,4405,1.75,5.53,48347220.00,820,12,14
1,1,1684,1796,3.04,0.00,48347220.00,1684,3,4
2,1,1684,1796,3.92,6.54,48347220.00,1684,3,4
1,1,3375,4520,216.66,0.00,48347220.00,3375,6,28
2,1,3375,4520,58.36,184.56,48347220.00,3375,6,28
1,1,4164,4040,478.09,0.00,48347220.00,4164,12,2
2,1,4164,4040,389.34,880.86,48347220.00,4164,12,2
1,1,3167,1653,223906.19,0.00,48347220.00,3167,8,29
2,1,3167,1653,298872.44,256431.05,48347220.00,3167,8,29
1,1,3938,3857,12.84,0.00,43284180.00,3938,6,25
2,1,3938,3857,34.79,110.00,43284180.00,3938,6,25
1,1,652,4934,10512.96,0.00,48347220.00,652,10,13
2,1,652,4934,16876.51,36477.15,48347220.00,652,10,13
1,1,218,3812,11030.40,0.00,48347220.00,218,5,9
2,1,218,3812,12151.55,21438.37,48347220.00,218,5,9
1,1,3449,1816,245.50,0.00,48347220.00,3449,11,11
2,1,3449,1816,40.01,108.07,48347220.00,3449,11,11
1,1,1741,3140,2.99,0.00,48347220.00,1741,4,5
2,1,1741,3140,7.26,12.05,48347220.00,1741,4,5
1,1,3973,2690,90014.82,0.00,48347220.00,3973,1,1
2,1,3973,2690,17601.36,28805.34,48347220.00,3973,1,1
1,1,4291,3210,0.98,0.00,43284180.00,4291,2,10
2,1,4291,3210,5.63,11.87,43284180.00,4291,2,10
1,1,4811,3855,83.57,0.00,48347220.00,4811,9,10
2,1,4811,3855,9.71,22.66,48347220.00,4811,9,10
1,1,1730,1849,98980.19,0.00,48347220.00,1730,7,18
2,1,1730,1849,146876.38,181595.05,48347220.00,1730,7,18
1,1,4331,5060,339.12,0.00,48347220.00,4331,7,24
2,1,4331,5060,421.72,926.36,48347220.00,4331,7,24
1,1,1169,5382,205.90,0.00,43284180.00,1169,1,27
2,1,1169,5382,487.95,1533.30,43284180.00,1169,1,27
1,1,4928,4042,6310.34,0.00,48347220.00,4928,6,22
2,1,4928,4042,100.84,237.47,48347220.00,4928,6,22
1,1,1033,2466,7297746.00,0.00,48347220.00,1033,7,29
2,1,1033,2466,6106371.00,2671457.50,48347220.00,1033,7,29
1,1,677,3943,232.29,0.00,48347220.00,677,1,8
2,1,677,3943,13.18,14.70,48347220.00,677,1,8
1,1,4914,4189,1.03,0.00,12823488.00,4914,8,31
2,1,4914,4189,2.15,4.53,12823488.00,4914,8,31
1,1,2688,3902,429310.91,0.00,48347220.00,2688,2,11
2,1,2688,3902,116211.65,181895.80,48347220.00,2688,2,11
1,1,3630,2649,16620.52,0.00,48347220.00,3630,4,21
2,1,3630,2649,12764.06,14255.30,48347220.00,3630,4,21
1,1,293,3360,1267523.88,0.00,48347220.00,293,3,18
2,1,293,3360,1520081.62,1274447.00,48347220.00,293,3,18
1,1,787,5052,34397.14,0.00,48347220.00,787,9,5
2,1,787,5052,33563.32,63461.16,48347220.00,787,9,5
1,1,3535,5159,15196.88,0.00,48347220.00,3535,11,27
2,1,3535,5159,15517.99,29892.58,48347220.00,3535,11,27
1,1,2133,4394,1.01,0.00,43284180.00,2133,12,23
1,1,4072,4650,255.50,0.00,48347220.00,4072,10,4
2,1,4072,4650,106.00,296.76,48347220.00,4072,10,4
1,1,46,5169,285.84,0.00,48347220.00,46,9,10
2,1,46,5169,41.85,35.48,48347220.00,46,9,10
1,1,4924,2701,859276.19,0.00,48347220.00,4924,11,26
