summary_id,type,event_id,mean,standard_deviation,exposure_value
1,1,3159,1.003253,0,48347220.000000
1,2,3159,1.754241,5.547396,48347220.000000
1,1,4639,0.980766,0,43284180.000000
1,2,4639,0.000000,0.000000,43284180.000000
1,1,1164,485.608063,0,43284180.000000
1,2,1164,1077.167603,3130.665527,43284180.000000
1,1,1353,1.932686,0,43284180.000000
1,2,1353,5.505506,11.606704,43284180.000000
1,1,4246,17994.720703,0,48347220.000000
1,2,4246,16355.690430,20438.101562,48347220.000000
1,1,2311,37869.781250,0,48347220.000000
1,2,2311,35072.269531,33870.312500,48347220.000000
1,1,4381,0.000000,0,43284180.000000
1,2,4381,0.000000,0.000000,43284180.000000
1,1,4144,1.010486,0,43284180.000000
1,2,4144,0.000000,0.000000,43284180.000000
1,1,3870,0.000000,0,43284180.000000
1,2,3870,0.000000,0.000000,43284180.000000
1,1,720,21.274115,0,48347220.000000
1,2,720,41.855453,103.387642,48347220.000000
1,1,4266,0.980766,0,43284180.000000
1,2,4266,2.618733,8.281160,43284180.000000
1,1,3623,15.253024,0,43284180.000000
1,2,3623,5.101706,10.760478,43284180.000000
1,1,5216,77718.046875,0,48347220.000000
1,2,5216,181840.421875,190895.656250,48347220.000000
1,1,2653,1.010486,0,43284180.000000
1,2,2653,2.795147,8.839030,43284180.000000
1,1,3625,175595.843750,0,48347220.000000
1,2,3625,143902.015625,106275.828125,48347220.000000
1,1,5163,1463.618896,0,48347220.000000
1,2,5163,2172.263672,3326.461670,48347220.000000
1,1,4179,1.003253,0,12823488.000000
1,2,4179,0.000000,0.000000,12823488.000000
1,1,2741,95.918587,0,43284180.000000
1,2,2741,72.675491,153.233871,43284180.000000
1,1,5438,0.000000,0,43284180.000000
1,2,5438,0.000000,0.000000,43284180.000000
1,1,5157,89321.257812,0,48347220.000000
1,2,5157,73047.234375,84911.406250,48347220.000000
1,1,2679,2356.823975,0,48347220.000000
1,2,2679,2239.210693,2086.899170,48347220.000000
1,1,5016,2.884607,0,43284180.000000
1,2,5016,0.000000,0.000000,43284180.000000
1,1,4971,843.872070,0,48347220.000000
1,2,4971,2006.026367,2426.450684,48347220.000000
1,1,4773,16.381853,0,48347220.000000
1,2,4773,41.842800,104.240784,48347220.000000
1,1,1642,24257.591797,0,48347220.000000
1,2,1642,21859.035156,35314.136719,48347220.000000
1,1,3365,2.935939,0,48347220.000000
1,2,3365,2.665823,8.430072,48347220.000000
1,1,2395,22738.900391,0,48347220.000000
1,2,2395,27398.691406,27798.419922,48347220.000000
1,1,4923,3.923064,0,43284180.000000
1,2,4923,2.630426,8.318137,43284180.000000
1,1,5414,15.268957,0,48347220.000000
1,2,5414,1.004940,3.177900,48347220.000000
1,1,4512,0.973746,0,48347220.000000
1,2,4512,0.000000,0.000000,48347220.000000
1,1,1281,0.980766,0,43284180.000000
1,2,1281,0.000000,0.000000,43284180.000000
1,1,4772,5.916190,0,48347220.000000
1,2,4772,8.610404,17.032665,48347220.000000
1,1,986,0.000000,0,43284180.000000
1,2,986,0.000000,0.000000,43284180.000000
1,1,2467,0.000000,0,43284180.000000
1,2,2467,0.000000,0.000000,43284180.000000
1,1,3669,0.000000,0,43284180.000000
1,2,3669,0.000000,0.000000,43284180.000000
1,1,1874,0.000000,0,43284180.000000
1,2,1874,0.000000,0.000000,43284180.000000
1,1,3675,0.000000,0,43284180.000000
1,2,3675,0.000000,0.000000,43284180.000000
1,1,2067,12.842872,0,43284180.000000
1,2,2067,0.000000,0.000000,43284180.000000
1,1,1683,141.736130,0,48347220.000000
1,2,1683,12.671244,17.013317,48347220.000000
1,1,5080,1.903841,0,43284180.000000
1,2,5080,0.000000,0.000000,43284180.000000
1,1,2713,83.243248,0,48347220.000000
1,2,2713,205.661530,524.617065,48347220.000000
1,1,2729,2352.211426,0,48347220.000000
1,2,2729,5873.196777,18364.230469,48347220.000000
1,1,1681,2.014420,0,48347220.000000
1,2,1681,3.912317,9.081624,48347220.000000
1,1,4913,19.140560,0,48347220.000000
1,2,4913,4.978348,9.255643,48347220.000000
1,1,4829,0.000000,0,43284180.000000
1,2,4829,0.000000,0.000000,43284180.000000
1,1,1947,486.575165,0,48347220.000000
1,2,1947,60.225677,186.932846,48347220.000000
1,1,2697,336.482910,0,48347220.000000
1,2,2697,186.395416,532.809326,48347220.000000
1,1,2817,0.000000,0,43284180.000000
1,2,2817,0.000000,0.000000,43284180.000000
1,1,5400,26051.072266,0,48347220.000000
1,2,5400,40940.941406,65535.359375,48347220.000000
1,1,5434,0.000000,0,43284180.000000
1,2,5434,0.000000,0.000000,43284180.000000
1,1,1946,8042.167969,0,48347220.000000
1,2,1946,331.593903,656.145142,48347220.000000
1,1,3834,5.084301,0,48347220.000000
1,2,3834,6.619508,11.445225,48347220.000000
1,1,1284,1391.153931,0,48347220.000000
1,2,1284,3925.655029,6941.912598,48347220.000000
1,1,2367,210.935944,0,48347220.000000
1,2,2367,49.752602,89.136078,48347220.000000
1,1,3359,896920.625000,0,48347220.000000
1,2,3359,1046277.500000,2049760.625000,48347220.000000
1,1,2726,1.991252,0,43284180.000000
1,2,2726,2.464096,7.792154,43284180.000000
1,1,5160,12557.134766,0,48347220.000000
1,2,5160,21730.636719,39836.386719,48347220.000000
1,1,5376,94786.960938,0,48347220.000000
1,2,5376,82274.953125,106768.968750,48347220.000000
1,1,5241,57198.160156,0,48347220.000000
1,2,5241,79417.671875,118794.007812,48347220.000000
1,1,5204,3525.256348,0,48347220.000000
1,2,5204,6706.278320,10372.303711,48347220.000000
1,1,2392,242.079071,0,48347220.000000
1,2,2392,132.679489,269.696747,48347220.000000
1,1,4813,0.000000,0,43284180.000000
1,2,4813,0.000000,0.000000,43284180.000000
1,1,3437,0.000000,0,43284180.000000
1,2,3437,0.000000,0.000000,43284180.000000
1,1,5230,12.842872,0,43284180.000000
1,2,5230,0.000000,0.000000,43284180.000000
1,1,2166,0.000000,0,43284180.000000
1,2,2166,0.000000,0.000000,43284180.000000
1,1,4408,227.221497,0,48347220.000000
1,2,4408,212.483368,661.415100,48347220.000000
1,1,2039,0.000000,0,43284180.000000
1,2,2039,0.000000,0.000000,43284180.000000
1,1,2807,1.033654,0,12823488.000000
1,2,2807,1.120460,3.543207,12823488.000000
1,1,1941,37024.460938,0,48347220.000000
1,2,1941,39167.273438,78976.593750,48347220.000000
1,1,3109,0.951921,0,43284180.000000
1,2,3109,0.000000,0.000000,43284180.000000
1,1,3008,0.000000,0,43284180.000000
1,2,3008,0.000000,0.000000,43284180.000000
1,1,4745,0.000000,0,43284180.000000
1,2,4745,0.000000,0.000000,43284180.000000
1,1,3639,3.062080,0,43284180.000000
1,2,3639,2.555549,8.081356,43284180.000000
1,1,4665,0.000000,0,43284180.000000
1,2,4665,0.000000,0.000000,43284180.000000
1,1,4924,0.980766,0,43284180.000000
1,2,4924,0.000000,0.000000,43284180.000000
1,1,5373,0.000000,0,43284180.000000
1,2,5373,0.000000,0.000000,43284180.000000
1,1,5223,2535832.750000,0,48347220.000000
1,2,5223,2233625.500000,1196542.500000,48347220.000000
1,1,2999,56035.121094,0,48347220.000000
1,2,2999,125580.000000,144079.453125,48347220.000000
1,1,1285,2.995186,0,48347220.000000
1,2,1285,1.144564,3.619430,48347220.000000
1,1,2691,245527.968750,0,48347220.000000
1,2,2691,205185.531250,216812.703125,48347220.000000
1,1,5357,421234.843750,0,48347220.000000
1,2,5357,561371.250000,1052520.875000,48347220.000000
1,1,4843,0.000000,0,43284180.000000
1,2,4843,0.000000,0.000000,43284180.000000
1,1,5126,52910.871094,0,48347220.000000
1,2,5126,63267.074219,53101.308594,48347220.000000
1,1,5075,120931.625000,0,48347220.000000
1,2,5075,121461.421875,178574.687500,48347220.000000
1,1,3381,967.122803,0,48347220.000000
1,2,3381,175.657608,300.490265,48347220.000000
1,1,5120,6808.311035,0,48347220.000000
1,2,5120,1561.305420,3283.357178,48347220.000000
1,1,4046,3.032360,0,43284180.000000
1,2,4046,0.000000,0.000000,43284180.000000
1,1,5012,356.817352,0,48347220.000000
1,2,5012,121.761818,162.618851,48347220.000000
1,1,2332,84348.867188,0,48347220.000000
1,2,2332,130300.523438,194409.468750,48347220.000000
1,1,2333,12302.611328,0,43284180.000000
1,2,2333,18643.431641,28687.113281,43284180.000000
1,1,4142,10.051281,0,48347220.000000
1,2,4142,9.250590,12.609355,48347220.000000
1,1,3645,0.980766,0,43284180.000000
1,2,3645,5.401052,11.389976,43284180.000000
1,1,4768,42.827499,0,48347220.000000
1,2,4768,6.305457,10.586353,48347220.000000
1,1,2379,555261.937500,0,48347220.000000
1,2,2379,361561.187500,450747.656250,48347220.000000
1,1,5214,154898.406250,0,48347220.000000
1,2,5214,71684.656250,118774.687500,48347220.000000
1,1,3853,1.041108,0,43284180.000000
1,2,3853,0.000000,0.000000,43284180.000000
1,1,4940,9084.274414,0,48347220.000000
1,2,4940,12467.552734,31761.675781,48347220.000000
1,1,1597,1597.333374,0,43284180.000000
1,2,1597,208.939697,435.109589,43284180.000000
1,1,5182,1239.784546,0,48347220.000000
1,2,5182,726.983337,1597.547852,48347220.000000
1,1,4045,5863.158691,0,48347220.000000
1,2,4045,9345.547852,14253.584961,48347220.000000
1,1,5191,12163.291016,0,43284180.000000
1,2,5191,2941.990723,9287.919922,43284180.000000
1,1,5118,2972.410400,0,48347220.000000
1,2,5118,701.192017,1115.729004,48347220.000000
1,1,4286,4.081269,0,48347220.000000
1,2,4286,1.040128,3.289172,48347220.000000
1,1,4270,69.329086,0,43284180.000000
1,2,4270,38.829491,104.630135,43284180.000000
1,1,5079,0.000000,0,43284180.000000
1,2,5079,0.000000,0.000000,43284180.000000
1,1,2682,13741.376953,0,48347220.000000
1,2,2682,25199.175781,15001.266602,48347220.000000
1,1,3152,0.000000,0,43284180.000000
1,2,3152,0.000000,0.000000,43284180.000000
1,1,5350,66989.734375,0,48347220.000000
1,2,5350,26025.007812,55931.140625,48347220.000000
1,1,4143,99.470627,0,48347220.000000
1,2,4143,179.718826,568.320801,48347220.000000
1,1,1879,0.980766,0,43284180.000000
1,2,1879,2.711302,8.573890,43284180.000000
1,1,5332,158694.968750,0,48347220.000000
1,2,5332,125653.726562,344059.875000,48347220.000000
1,1,5142,98237.328125,0,48347220.000000
1,2,5142,186945.156250,221664.734375,48347220.000000
1,1,2423,0.000000,0,43284180.000000
1,2,2423,0.000000,0.000000,43284180.000000
1,1,4935,442.882355,0,48347220.000000
1,2,4935,548.046997,972.887512,48347220.000000
1,1,5113,0.000000,0,43284180.000000
1,2,5113,0.000000,0.000000,43284180.000000
1,1,3905,12049.747070,0,48347220.000000
1,2,3905,7275.597656,8629.629883,48347220.000000
1,1,1578,0.000000,0,43284180.000000
1,2,1578,0.000000,0.000000,43284180.000000
1,1,3837,0.000000,0,43284180.000000
1,2,3837,0.000000,0.000000,43284180.000000
1,1,5147,12814.593750,0,48347220.000000
1,2,5147,23347.351562,22234.890625,48347220.000000
1,1,2637,0.000000,0,43284180.000000
1,2,2637,0.000000,0.000000,43284180.000000
1,1,4582,0.000000,0,43284180.000000
1,2,4582,0.000000,0.000000,43284180.000000
1,1,5001,221.606430,0,48347220.000000
1,2,5001,12.555464,12.021276,48347220.000000
1,1,2734,23.221415,0,48347220.000000
1,2,2734,9.275880,11.288883,48347220.000000
1,1,2330,36273.218750,0,48347220.000000
1,2,2330,33848.425781,66835.007812,48347220.000000
1,1,5203,1125.125488,0,43284180.000000
1,2,5203,2631.833496,4907.084961,43284180.000000
1,1,5247,24160.167969,0,48347220.000000
1,2,5247,16009.909180,23713.564453,48347220.000000
1,1,5219,657357.562500,0,48347220.000000
1,2,5219,579587.500000,791887.062500,48347220.000000
1,1,5051,42027.296875,0,48347220.000000
1,2,5051,43515.312500,64061.640625,48347220.000000
1,1,2798,0.000000,0,43284180.000000
1,2,2798,0.000000,0.000000,43284180.000000
1,1,2673,162129.875000,0,48347220.000000
1,2,2673,263997.656250,283977.531250,48347220.000000
1,1,2089,0.000000,0,43284180.000000
1,2,2089,0.000000,0.000000,43284180.000000
1,1,3640,0.000000,0,43284180.000000
1,2,3640,0.000000,0.000000,43284180.000000
1,1,4521,1.976998,0,48347220.000000
1,2,4521,2.352203,4.958885,48347220.000000
1,1,4062,15.238556,0,48347220.000000
1,2,4062,7.249712,7.864531,48347220.000000
1,1,5324,123464.414062,0,48347220.000000
1,2,5324,56553.519531,73983.320312,48347220.000000
1,1,3972,13.232050,0,43284180.000000
1,2,3972,0.000000,0.000000,43284180.000000
1,1,5337,265505.906250,0,48347220.000000
1,2,5337,244831.031250,748184.125000,48347220.000000
1,1,5322,243964.984375,0,48347220.000000
1,2,5322,258824.000000,704084.000000,48347220.000000
1,1,4931,238.683884,0,48347220.000000
1,2,4931,14.564252,18.730309,48347220.000000
1,1,5377,8301.561523,0,48347220.000000
1,2,5377,7.289183,9.769749,48347220.000000
1,1,5143,92716.187500,0,48347220.000000
1,2,5143,46731.527344,46648.957031,48347220.000000
1,1,4833,0.000000,0,43284180.000000
1,2,4833,0.000000,0.000000,43284180.000000
1,1,5488,0.000000,0,43284180.000000
1,2,5488,0.000000,0.000000,43284180.000000
1,1,5362,41618.664062,0,48347220.000000
1,2,5362,52331.832031,99056.875000,48347220.000000
1,1,2441,0.980766,0,43284180.000000
1,2,2441,0.000000,0.000000,43284180.000000
1,1,5374,2.075464,0,48347220.000000
1,2,5374,3.536267,8.202159,48347220.000000
1,1,4765,12.842872,0,43284180.000000
1,2,4765,0.000000,0.000000,43284180.000000
1,1,2363,2.013739,0,48347220.000000
1,2,2363,4.358066,9.468603,48347220.000000
1,1,2895,16.234690,0,43284180.000000
1,2,2895,36.427483,115.193810,43284180.000000
1,1,3810,830.784546,0,48347220.000000
1,2,3810,1446.280884,1759.327637,48347220.000000
1,1,5368,216.098557,0,48347220.000000
1,2,5368,2029.304443,2608.680664,48347220.000000
1,1,5186,6827.689941,0,48347220.000000
1,2,5186,2399.941650,5412.745605,48347220.000000
1,1,4777,249.793579,0,48347220.000000
1,2,4777,73.392227,147.375107,48347220.000000
1,1,374,0.000000,0,43284180.000000
1,2,374,0.000000,0.000000,43284180.000000
1,1,4390,12.465129,0,43284180.000000
1,2,4390,0.000000,0.000000,43284180.000000
1,1,930,1.925666,0,48347220.000000
1,2,930,0.000000,0.000000,48347220.000000
1,1,4077,8.904358,0,48347220.000000
1,2,4077,9.972301,7.180632,48347220.000000
1,1,2686,4551691.000000,0,48347220.000000
1,2,2686,2476236.750000,2604002.250000,48347220.000000
1,1,4932,25523.724609,0,48347220.000000
1,2,4932,8322.047852,11479.109375,48347220.000000
1,1,2783,0.000000,0,43284180.000000
1,2,2783,0.000000,0.000000,43284180.000000
1,1,2681,31083.818359,0,48347220.000000
1,2,2681,31617.609375,22311.738281,48347220.000000
1,1,1283,0.980766,0,43284180.000000
1,2,1283,2.542539,8.040214,43284180.000000
1,1,3969,2.957764,0,48347220.000000
1,2,3969,3.919664,6.428164,48347220.000000
1,1,5417,1413.722900,0,48347220.000000
1,2,5417,2936.892334,5707.058105,48347220.000000
1,1,4657,0.000000,0,43284180.000000
1,2,4657,0.000000,0.000000,43284180.000000
1,1,1356,202.813934,0,48347220.000000
1,2,1356,971.676758,2028.971924,48347220.000000
1,1,5385,2467.694336,0,48347220.000000
1,2,5385,1494.461182,3354.027100,48347220.000000
1,1,2647,5419079.000000,0,48347220.000000
1,2,2647,4944198.500000,3678874.500000,48347220.000000
1,1,2460,32.150398,0,48347220.000000
1,2,2460,43.252785,115.803749,48347220.000000
1,1,1644,13294.871094,0,48347220.000000
1,2,1644,4628.894531,6969.785156,48347220.000000
1,1,5326,2726.625244,0,48347220.000000
1,2,5326,1346.350586,3074.206787,48347220.000000
1,1,2699,502191.500000,0,48347220.000000
1,2,2699,647543.937500,1128763.000000,48347220.000000
1,1,3358,4735.252930,0,48347220.000000
1,2,3358,6793.536621,9666.557617,48347220.000000
1,1,5031,1334.941284,0,43284180.000000
1,2,5031,1319.042480,1920.296753,43284180.000000
1,1,5346,621.953064,0,48347220.000000
1,2,5346,382.676117,1032.372192,48347220.000000
1,1,4725,0.000000,0,43284180.000000
1,2,4725,0.000000,0.000000,43284180.000000
1,1,1655,42501.316406,0,48347220.000000
1,2,1655,29837.847656,41359.675781,48347220.000000
1,1,3817,1092.183472,0,48347220.000000
1,2,3817,1055.525391,1804.455444,48347220.000000
1,1,3681,0.980766,0,43284180.000000
1,2,3681,0.000000,0.000000,43284180.000000
1,1,5154,53094.960938,0,48347220.000000
1,2,5154,15630.759766,20966.216797,48347220.000000
1,1,1835,13825.505859,0,48347220.000000
1,2,1835,5223.658203,12195.250977,48347220.000000
1,1,2450,2252180.500000,0,48347220.000000
1,2,2450,1634424.625000,3742347.000000,48347220.000000
1,1,5292,0.980766,0,43284180.000000
1,2,5292,0.000000,0.000000,43284180.000000
1,1,2402,3802294.500000,0,48347220.000000
1,2,2402,2475888.000000,1823323.125000,48347220.000000
1,1,1787,27105.000000,0,48347220.000000
1,2,1787,28758.972656,69012.265625,48347220.000000
1,1,2128,216.664627,0,48347220.000000
1,2,2128,770.271362,1803.243042,48347220.000000
1,1,4430,9.937313,0,48347220.000000
1,2,4430,8.746628,8.822001,48347220.000000
1,1,817,0.000000,0,43284180.000000
1,2,817,0.000000,0.000000,43284180.000000
1,1,4316,4.051330,0,48347220.000000
1,2,4316,6.873108,13.075719,48347220.000000
1,1,2912,0.000000,0,43284180.000000
1,2,2912,0.000000,0.000000,43284180.000000
1,1,4820,0.000000,0,43284180.000000
1,2,4820,0.000000,0.000000,43284180.000000
1,1,648,0.000000,0,43284180.000000
1,2,648,0.000000,0.000000,43284180.000000
1,1,2768,2433.110596,0,48347220.000000
1,2,2768,3178.491699,7017.900391,48347220.000000
1,1,4075,2188.136230,0,48347220.000000
1,2,4075,2.201400,4.657602,48347220.000000
1,1,4153,0.980766,0,43284180.000000
1,2,4153,0.000000,0.000000,43284180.000000
1,1,4058,0.000000,0,43284180.000000
1,2,4058,0.000000,0.000000,43284180.000000
1,1,4941,53157.382812,0,48347220.000000
1,2,4941,43006.972656,79648.750000,48347220.000000
1,1,5319,9184.203125,0,48347220.000000
1,2,5319,13916.630859,28898.695312,48347220.000000
1,1,4150,0.000000,0,43284180.000000
1,2,4150,0.000000,0.000000,43284180.000000
1,1,4378,0.000000,0,43284180.000000
1,2,4378,0.000000,0.000000,43284180.000000
1,1,3402,206870.937500,0,48347220.000000
1,2,3402,237466.671875,200444.656250,48347220.000000
1,1,2913,0.000000,0,43284180.000000
1,2,2913,0.000000,0.000000,43284180.000000
1,1,2366,1.033654,0,48347220.000000
1,2,2366,0.000000,0.000000,48347220.000000
1,1,2715,1.003253,0,48347220.000000
1,2,2715,2.756657,8.717315,48347220.000000
1,1,4834,0.000000,0,43284180.000000
1,2,4834,0.000000,0.000000,43284180.000000
1,1,1861,490.636230,0,48347220.000000
1,2,1861,1206.427490,3551.177246,48347220.000000
1,1,5209,11596.956055,0,48347220.000000
1,2,5209,4887.502930,5931.757324,48347220.000000
1,1,5244,2725.037842,0,48347220.000000
1,2,5244,2391.020996,5971.023438,48347220.000000
1,1,5366,1.991252,0,43284180.000000
1,2,5366,0.000000,0.000000,43284180.000000
1,1,4895,1.903841,0,43284180.000000
1,2,4895,2.554328,8.077495,43284180.000000
1,1,5275,14.212816,0,43284180.000000
1,2,5275,34.603741,109.426643,43284180.000000
1,1,2534,0.000000,0,43284180.000000
1,2,2534,0.000000,0.000000,43284180.000000
1,1,1301,0.000000,0,43284180.000000
1,2,1301,0.000000,0.000000,43284180.000000
1,1,5250,2047.025391,0,48347220.000000
1,2,5250,1473.400269,1620.505371,48347220.000000
1,1,3162,0.000000,0,43284180.000000
1,2,3162,0.000000,0.000000,43284180.000000
1,1,2540,15.422914,0,48347220.000000
1,2,2540,6.981869,15.023137,48347220.000000
1,1,3136,6633.581543,0,48347220.000000
1,2,3136,18304.878906,21931.177734,48347220.000000
1,1,5380,18194.306641,0,48347220.000000
1,2,5380,28421.896484,58232.609375,48347220.000000
1,1,4738,0.000000,0,43284180.000000
1,2,4738,0.000000,0.000000,43284180.000000
1,1,1830,0.000000,0,43284180.000000
1,2,1830,0.000000,0.000000,43284180.000000
1,1,5293,0.000000,0,43284180.000000
1,2,5293,0.000000,0.000000,43284180.000000
1,1,4803,0.000000,0,43284180.000000
1,2,4803,0.000000,0.000000,43284180.000000
1,1,2703,2607.245117,0,48347220.000000
1,2,2703,3091.741699,6964.300781,48347220.000000
1,1,2378,18.340441,0,48347220.000000
1,2,2378,5.566901,10.012406,48347220.000000
1,1,4293,3.953997,0,48347220.000000
1,2,4293,4.697999,7.567399,48347220.000000
1,1,4174,0.980767,0,43284180.000000
1,2,4174,4.982417,10.504143,43284180.000000
1,1,2164,456.205322,0,48347220.000000
